Personal Shopper,2014,Drama,"[""Reese Witherspoon"", ""Laura Dern""]",[],"[""Jean-Marc Vallée""]"
The Layover,2016,Drama,"[""Kristen Stewart"", ""Lars Eidinger"", ""Sigrid Bouaziz"", ""Anders Danielsen Lie"", ""Ty Olwin"", ""Hammou Graia"", ""Nora von Waldstatten"", ""Benjamin Biolay""]","[""Charles Gillibert""]","[""Olivier Assayas""]"
The Spectacular Now,2017,Comedy,"[""Kate Upton"", ""Alexandra Daddario"", ""Matt Barr"", ""Matt Jones"", ""Kal Penn"", ""Molly Shannon"", ""Rob Corrdry""]","[""Aaron L. Gilbert"", ""Keith Kjarval""]","[""William H. Macy""]"
The Theory of Everything,2013,Romance,"[""Miles Teller"", ""Shailene Woodley"", ""Brie Larson"", ""Mary Elizabeth Winstead"", ""Jennifer Jason Leigh"", ""Kyle Chandler"", ""Bob Odenkirk""]","[""Tom McNulty"", ""Shawn Levy"", ""Andrew Lauren"", ""Michelle Krumm""]","[""James Ponsoldt""]"
Room,2014,Drama,"[""Eddie Redmayne"", ""Felicity Jones"", ""Charlie Cox"", ""Emily Watson"", ""Simon McBurney"", ""David Thewlis""]","[""Tim Bevan"", ""Eric Fellner"", ""Lisa Bruce"", ""Anthony McCarten""]","[""James Marsh""]"
Snowpiercer,2015,Drama,"[""Brie Larson"", ""Joan Allen"", ""William H. Macy"", ""Jacob Tremblay"", ""Sean Bridgers""]","[""David Gross"", ""Ed Guiney""]","[""Lenny Abrahamson""]"
Unlocked,2014,Action & Adventure,"[""Chris Evans"", ""Tilda Swinton"", ""Jamie Bell"", ""Octavia Spencer"", ""John Hurt"", ""Ed Harris"", ""Alison Pill"", ""Song Kang Ho"", ""Ko A-Sung""]","[""Park Chan-Wook"", ""Steven Nam"", ""Tae-hun Lee"", ""Jeong Tae-sung""]","[""Bong Joon-ho""]"
Manchester By the Sea,,,"[""Noomi Rapace"", ""Orlando Bloom"", ""Michael Douglas"", ""Toni Collette"", ""John Malkovich""]","[""Lorenzo di Bonaventura"", ""Georgina Townsley"", ""Erik Howsam"", ""Claudia Bluemhuber""]","[""Michael Apted""]"
Beatriz At Dinner,2016,Drama,"[""Casey Affleck"", ""Michelle Williams"", ""Kyle Chandler"", ""Lucas Hedges""]","[""Kimberly Steward"", ""Matt Damon"", ""Chris Moore"", ""Lauren Beck"", ""Kevin J. Walsh""]","[""Kenneth Lonergan""]"
"The Way, Way Back",2017,Comedy,"[""Salma Hayek"", ""John Lithgow"", ""Connie Britton"", ""Chloë Sevigny"", ""Jay Duplass"", ""David Warshofsky"", ""Amy Landecker""]","[""Aaron L. Gilbert"", ""David Hinojosa"", ""Pamela Koffler"", ""Christine Vachon""]","[""Miguel Arteta""]"
Her (2013),2013,Comedy,"[""Steve Carell"", ""Toni Collette"", ""Allison Janney"", ""AnnaSophia Robb"", ""Sam Rockwell"", ""Maya Rudolph"", ""Liam James"", ""Rob Corddry"", ""Amanda Peet""]",[],"[""Nat Faxon"", ""Jim Rash""]"
Juno,2014,Drama,"[""Joaquin Phoenix"", ""Scarlett Johansson"", ""Amy Adams"", ""Rooney Mara"", ""Olivia Wilde""]","[""Spike Jonze"", ""Vincent Landay"", ""Megan Ellison""]","[""Spike Jonze""]"
It Comes At Night,2007,Comedy,"[""Ellen Page"", ""Michael Cera"", ""Jennifer Garner"", ""Jason Bateman""]","[""Mason Novick"", ""John Malkovich"", ""Lianne Halfon"", ""Russell Smith"", ""Jason Reitman""]","[""Jason Reitman""]"
Nightcrawler,2017,Thriller,"[""Joel Edgerton"", ""Kelvin Harrison Jr."", ""Carmen Ejogo"", ""Christopher Abbott"", ""Riley Keough"", ""David Pendleton""]","[""Andrea Roa"", ""David Kaplan""]","[""Trey Edward Shults""]"
A Most Wanted Man,2014,Thriller,"[""Jake Gyllenhaal"", ""Rene Russo"", ""Riz Ahmed"", ""Bill Paxton""]","[""Jake Gyllenhaal"", ""Michel Litvak"", ""David Lancaster"", ""Jennifer Fox"", ""Tony Gilroy""]","[""Dan Gilroy""]"
Ex Machina,2014,Thriller,"[""Rachel McAdams"", ""Philip Seymour Hoffman"", ""Robin Wright"", ""Willem Dafoe"", ""Daniel Brühl""]","[""Andrea Calderwood"", ""Simon Cornwell"", ""Stephen Cornwell"", ""Gail Egan""]","[""Anton Corbijn""]"
What We Do In the Shadows,2015,Sci-Fi & Fantasy,"[""Alicia Vikander"", ""Domhnall Gleeson"", ""Oscar Isaac"", ""Sonoya Mizuno""]","[""Andrew Macdonald"", ""Allon Reich""]","[""Alex Garland""]"
Moonlight,2015,Comedy,"[""Jemaine Clement"", ""Taika Waititi"", ""Rhys Darby"", ""Jonathan Brugh""]","[""Taika Waititi"", ""Emanuel Michael"", ""Chelsea Winstanley""]","[""Jemaine Clement"", ""Taika Waititi""]"
The Infiltrator,2016,Drama,"[""Mahershala Ali"", ""Alex Hibbert"", ""Janelle Monáe"", ""Naomie Harris"", ""Ashton Sanders"", ""Trevante Rhodes"", ""Andre Holland""]","[""Adele Romanski"", ""Dede Gardner"", ""Jeremy Kleiner""]","[""Barry Jenkins""]"
The Girl with the Dragon Tattoo (Swedish With English Subtitles),2015,Action & Adventure,"[""Bryan Cranston"", ""Diane Kruger"", ""John Leguizamo"", ""Benjamin Bratt"", ""Yul Vazquez"", ""Amy Ryan"", ""Olympia Dukakis"", ""Joseph Gilgun""]","[""Brad Furman"", ""Don Sikorski"", ""Paul Brennan"", ""Miriam Segal""]","[""Brad Furman""]"
12 Years a Slave,2009,Thriller,"[""Michael Nyqvist"", ""Noomi Rapace"", ""Lena Endre"", ""Peter Haber"", ""Sven-Bertil Taube""]","[""Sören Staermose""]","[""Niels Arden Oplev""]"
Fed Up (2014),2013,Drama,"[""Chiwetel Ejiofor"", ""Michael Fassbender"", ""Benedict Cumberbatch"", ""Paul Dano"", ""Paul Giamatti"", ""Brad Pitt"", ""Lupita Nyong'o"", ""Sarah Paulson""]",[],"[""Steve McQueen""]"
Hunt for the Wilderpeople,2014,Documentary,"[""Katie Couric"", ""Bill Clinton"", ""Mark Hyman"", ""Michael Pollan"", ""Robert Lustig"", ""Mark Bittman""]","[""Katie Couric"", ""Stephanie Soechtig"", ""Eve Marson"", ""Sarah Olson"", ""Laurie David"", ""Regina Scully"", ""Heather Reisman"", ""Michael Walrath"", ""Michelle Walrath""]","[""Stephanie Soechtig""]"
Still Alice,2016,Comedy,"[""Sam Neill"", ""Julian Dennison"", ""Rhys Darby"", ""Rima Te Wiata"", ""Rachel House""]","[""Taika Waititi"", ""Carthew Neal"", ""Leanne Saunders"", ""Matt Noonan""]","[""Taika Waititi""]"
Spring Breakers,2015,Drama,"[""Julianne Moore"", ""Kristen Stewart"", ""Alec Baldwin"", ""Kate Bosworth"", ""Hunter Parrish""]","[""Pamela Koffler"", ""Lex Lutzus""]","[""Richard Glatzer"", ""Wash Westmoreland""]"
Eye In the Sky,2013,Drama,"[""James Franco"", ""Selena Gomez"", ""Vanessa Hudgens"", ""Ashley Benson"", ""Rachel Korine""]","[""Chris Hanley"", ""Jordan Gertner"", ""David Zander"", ""Charles-Marie Anthonioz"", ""Fernando Sulichin"", ""Ted Field"", ""Jane Holzer"", ""Megan Ellison"", ""Stella Schnabel"", ""Agnès B."", ""Vince Jolivette"", """", """", """", """", """"]","[""Harmony Korine""]"
The Witch,2016,Thriller,"[""Helen Mirren"", ""Aaron Paul"", ""Alan Rickman"", ""Barkhad Abdi"", ""Jeremy Northam"", ""Iain Glen""]","[""Ged Doherty"", ""Colin Firth"", ""David Lancaster""]","[""Gavin Hood""]"
Enough Said,2016,Horror,"[""Anya Taylor-Joy"", ""Ralph Ineson"", ""Kate Dickie"", ""Harvey Scimshaw"", ""Ellie Grainger"", ""Luca Dawson""]","[""Lars Knudsen"", ""Jay Van Hoy"", ""Rodrigo Teixeira"", ""Daniel Bekerman"", ""Jodi Redmond""]","[""Robert Eggers""]"
Bad Words,2013,Romance,"[""Julia Louis-Dreyfus"", ""James Gandolfini"", ""Catherine Keener"", ""Toni Collette""]",[],"[""Nicole Holofcener""]"
All Is Lost,2014,Comedy,"[""Jason Bateman"", ""Kathryn Hahn"", ""Rohan Chand"", ""Philip Baker Hall"", ""Allison Janney"", ""Ben Falcone""]","[""Jason Bateman"", ""Mason Novick"", ""Sean McKittrick"", ""Jeff Culotta""]","[""Jason Bateman""]"
Under the Skin (2014),2013,Drama,"[""Robert Redford""]","[""Neal Dodson"", ""Anna Gerb"", ""Justin Nappi"", ""Teddy Schwarzman""]","[""J.C. Chandor""]"
Score: A Film Music Documentary,2014,Sci-Fi & Fantasy,"[""Scarlett Johansson""]","[""James Wilson"", ""Nick Wechsler"", ""Tessa Ross"", ""Reno Antoniades"", ""Claudia Bluemhuber"", ""Ian Hutchinson"", ""Florian Dargel"", ""Walter Campbell""]","[""Jonathan Glazer""]"
The Kids Are All Right,2017,Documentary,"[""Hans Zimmer"", ""James Cameron"", ""Danny Elfman"", ""John Williams"", ""Quincy Jones"", ""Rachel Portman"", ""Trent Reznor"", ""Howard Shore"", ""Thomas Newman"", ""Randy Newman"", ""Leonard Maltin""]","[""Robert Kraft"", ""Trevor Thompson"", ""Nate Gold"", ""Kenny Holmes"", ""Jonathan Willbanks""]","[""Matt Schrader""]"
Slumdog Millionaire,2010,Drama,"[""Annette Bening"", ""Julianne Moore"", ""Mark Ruffalo"", ""Mia Wasikowska"", ""Josh Hutcherson"", ""Yaya DaCosta""]","[""Gary Gilbert"", ""Jeffrey Levy-Hinte"", ""Celine Rattray"", ""Jordan Horowitz"", ""Daniela Taplin Lundberg"", ""Philippe Hellmann""]","[""Lisa Cholodenko""]"
Amy,2009,Drama,"[""Dev Patel"", ""Freida Pinto"", ""Madhur Mittal"", ""Anil Kapoor"", ""Irrfan Khan""]",[],"[""Danny Boyle""]"
Boyhood,2015,Music Documentaries,"[""Amy Winehouse"", ""Mark Ronson"", ""Tony Bennett"", ""Peter Doherty"", ""Blake Fielder"", ""Juliette Ashby"", ""Yasiin Bey"", ""Salaam Remi""]","[""James Gay-Rees"", ""Paul Bell""]","[""Asif Kapadia""]"
The Best Exotic Marigold Hotel,2014,Drama,"[""Patricia Arquette"", ""Ellar Coltrane"", ""Lorelei Linklater"", ""Ethan Hawke""]","[""Richard Linklater"", ""Jonathan Sehring"", ""John Sloss"", ""Cathleen Sutherland""]","[""Richard Linklater""]"
Foxcatcher,2012,Comedy,"[""Judi Dench"", ""Bill Nighy"", ""Dev Patel"", ""Tom Wilkinson"", ""Maggie Smith""]",[],"[""John Madden""]"
The Place Beyond the Pines,2014,Drama,"[""Steve Carell"", ""Channing Tatum"", ""Mark Ruffalo"", ""Anthony Michael Hall"", ""Vanessa Redgrave"", ""Guy Boyd"", ""Sienna Miller"", ""Brett Rice"", ""Lee Perkins"", ""Roger Callard"", ""Samara Lee""]","[""Bennett Miller"", ""Anthony Bregman"", ""Megan Ellison""]","[""Bennett Miller""]"
The Limehouse Golem,2013,Thriller,"[""Ryan Gosling"", ""Bradley Cooper"", ""Eva Mendes"", ""Ray Liotta"", ""Rose Byrne"", ""Mahershala Ali"", ""Dane DeHaan"", ""Emory Cohen"", ""Ben Mendelsohn""]","[""Jamie Patricof"", ""Lynette Howell Taylor"", ""Alex Orlovsky"", ""Sidney Kimmel""]","[""Derek Cianfrance""]"
"Hello, My Name Is Doris",2017,Thriller,"[""Bill Nighy"", ""Olivia Cooke"", ""Douglas Booth"", ""Daniel Mays"", ""Eddie Marsan""]","[""Stephen Woolley"", ""Elizabeth Karlsen"", ""Joanna Laurie""]","[""Juan Carlos Medina""]"
The Bling Ring,2016,Comedy,"[""Sally Field"", ""Max Greenfield"", ""Beth Behrs"", ""Wendi McLendon-Covey"", ""Natasha Lyonne"", ""Tyne Daly"", ""Stephen Root"", ""Rich Sommer"", ""Kumail Nanjiani"", ""Peter Gallagher"", ""Jack Antonoff""]","[""Daniela Taplin Lundberg"", ""Kevin Mann"", ""Riva Marker"", ""Jordana Mollick"", ""Daniel Crown""]","[""Michael Showalter""]"
Cartel Land,2013,Drama,"[""Emma Watson"", ""Leslie Mann"", ""Katie Chang"", ""Taissa Farmiga"", ""Gavin Rossdale"", ""Israel Broussard"", ""Claire Julien"", ""Georgia Rock""]","[""Sofia Coppola"", ""Emilio Diez Barroso"", ""Darlene Caamano Loquet"", ""Francis Ford Coppola"", ""Paul Rassam"", ""Fred Roos"", ""Mike Zakin"", ""Roman Coppola"", ""Youree Henley""]","[""Sofia Coppola""]"
Bone Tomahawk,2015,Documentary,"[""Dr. Jose Mireles"", ""Tim \""Nailer\"" Foley""]","[""Kathryn Bigelow"", ""Matthew Heineman"", ""Molly Thompson"", ""Tom Yellin""]","[""Matthew Heineman""]"
Napoleon Dynamite,2015,Western,"[""Kurt Russell"", ""Patrick Wilson"", ""Matthew Fox"", ""Lili Simmons"", ""Richard Jenkins"", ""David Arquette"", ""Sid Haig""]","[""Dallas Sonnier"", ""Jack Heller""]","[""S. Craig Zahler""]"
Blackfish,2004,Comedy,"[""Jon Heder"", ""Jon Gries"", ""Aaron Ruell"", ""Efren Ramirez"", ""Sandy Martin"", ""Tina Majorino"", ""Haylie Duff"", ""Shondrella Avery""]","[""Sean Covel"", ""Jory Weitz"", ""Chris Wyatt"", ""Jeremy Coon""]","[""Jared Hess""]"
The Overnight,2013,Documentary,"[""Kim Ashdown"", ""Ken Balcomb"", ""Samantha Berg""]","[""Manuel V. Oteyza""]","[""Gabriela Cowperthwaite""]"
The Lobster,2015,Comedy,"[""Adam Scott"", ""Jason Schwartzman"", ""Taylor Schilling"", ""Judith Godreche""]","[""Adam Scott"", ""Naomi Scott"", ""Mark Duplass"", ""Jay Duplass""]","[""Patrick Brice""]"
"Food, Inc.",2016,Comedy,"[""Colin Farrell"", ""Rachel Weisz"", ""Ben Whishaw"", ""John C. Reilly"", ""Léa Seydoux""]","[""Yorgos Lanthimos"", ""Ceci Dempsey"", ""Ed Guiney"", ""Lee Magiday""]","[""Yorgos Lanthimos""]"
The Homesman,2009,Documentary,"[""Michael Pollan"", ""Eric Schlosser""]","[""Elise Pearlstein"", ""Robert Kenner""]","[""Robert Kenner""]"
Goon,2014,Western,"[""Tommy Lee Jones"", ""Hilary Swank"", ""Miranda Otto"", ""Grace Gummer"", ""Sonja Richter"", ""John Lithgow"", ""James Spader"", ""Hailee Steinfeld"", ""Meryl Streep"", ""Tim Blake Nelson"", ""William Fichtner"", ""Jesse Plemons""]","[""Tommy Lee Jones"", ""Luc Besson"", ""Peter Brant"", ""Brian Kennedy""]","[""Tommy Lee Jones""]"
My Cousin Rachel,2012,Comedy,"[""Seann William Scott"", ""Jay Baruchel"", ""Liev Schreiber"", ""Alison Pill""]","[""Don Carmody"", ""Ian Dimerman"", ""David Gross"", ""André Rouleau"", ""Jesse Shapira""]","[""Michael Dowse""]"
Shame,2017,Romance,"[""Rachel Weisz"", ""Sam Claflin"", ""Holliday Grainger"", ""Iain Glen""]",[],"[""Roger Michell""]"
While We’re Young,2012,Drama,"[""Michael Fassbender"", ""Carey Mulligan"", ""James Badge Dale"", ""Nicole Beharie""]",[],"[""Steve McQueen""]"
The Danish Girl,2015,Comedy,"[""Ben Stiller"", ""Naomi Watts"", ""Adam Driver"", ""Amanda Seyfried"", ""Adam Horovitz"", ""Charles Grodin"", ""Ryan Serhant""]","[""Noah Baumbach"", ""Lila Yacoub"", ""Scott Rudin"", ""Eli Bush""]","[""Noah Baumbach""]"
Super Troopers,2015,Drama,"[""Eddie Redmayne"", ""Alicia Vikander"", ""Ben Whishaw"", ""Sebastian Koch"", ""Amber Heard"", ""Matthias Schoenaerts""]","[""Gail Mutrux"", ""Anne Harrison"", ""Tim Bevan"", ""Eric Fellner"", ""Tom Hooper""]","[""Tom Hooper""]"
The Tree of Life,2002,Comedy,"[""Jay Chandrasekhar"", ""Kevin Heffernan"", ""Steve Lemme"", ""Paul Soter"", ""Brian Cox"", ""Daniel Von Bargen""]","[""Richard Perello""]","[""Jay Chandrasekhar""]"
Once,2011,Drama,"[""Brad Pitt"", ""Sean Penn"", ""Jessica Chastain""]",[],"[""Terrence Malick""]"
Jiro Dreams of Sushi,2007,Drama,"[""Glen Hansard"", ""Marketa Irglova""]","[""Martina Niland"", ""David Collins""]","[""John Carney""]"
Colossal,2012,Documentary,"[""Jiro Ono"", ""Yoshikazu Ono""]","[""Kevin Iwashina"", ""Tom Pelligrini""]","[""David Gelb""]"
Crazy Heart,2017,Comedy,"[""Anne Hathaway"", ""Jason Sudeikis"", ""Dan Stevens"", ""Austin Stowell"", ""Tim Blake Nelson""]","[""Nahikari Ipiña"", ""Russell Levine"", ""Nicolas Chartier"", ""Zev Foreman"", ""Dominic Rustam""]","[""Nacho Vigalondo""]"
Obvious Child (2014),2011,Drama,"[""Jeff Bridges"", ""Maggie Gyllenhaal"", ""Robert Duvall""]",[],"[""Scott Cooper""]"
The Girl Who Played With Fire (Swedish With English Subtitles),2014,Comedy,"[""Jenny Slate"", ""Gaby Hoffmann"", ""Jake Lacy"", ""Gabe Liedman"", ""David Cross"", ""Richard Kind"", ""Polly Draper""]","[""Elisabeth Holm""]","[""Gillian Robespierre""]"
They Came Together,2010,Thriller,"[""Michael Nyqvist"", ""Noomi Rapace"", ""Lena Endre"", ""Peter Andersson"", ""Michalis Koutsogiannakis""]","[""Sören Staermose""]","[""Daniel Alfredson""]"
The Skeleton Twins,2014,Comedy,"[""Paul Rudd"", ""Amy Poehler"", ""Cobie Smulders"", ""Max Greenfield"", ""Jason Mantzoukas"", ""Christopher Meloni"", ""Bill Hader""]","[""Michael Showalter""]","[""David Wain""]"
Beasts of the Southern Wild,2014,Comedy,"[""Kristen Wiig"", ""Bill Hader"", ""Ty Burrell"", ""Luke Wilson"", ""Boyd Holbrook""]","[""Stephanie Langhoff"", ""Jennifer Lee"", ""Jacob Pechenik""]","[""Craig Johnson""]"
The Way,2012,Drama,"[""Quvenzhané Wallis"", ""Dwight Henry""]",[],"[""Benh Zeitlin""]"
The Hero,2012,Drama,"[""Martin Sheen"", ""Emilio Estevez"", ""Deborah Kara Unger"", ""Yorick Van Wageningen"", ""James Nesbitt""]","[""Julio Fernandez"", ""David Alexanian""]","[""Emilio Estevez""]"
A Walk in the Woods,2017,Drama,"[""Sam Elliott"", ""Laura Prepon"", ""Krysten Ritter"", ""Nick Offerman"", ""Katharine Ross""]","[""Houston King"", ""Sam Bisbee"", ""Erik Rommesmo""]","[""Brett Haley""]"
The Art of Flight,2015,Comedy,"[""Robert Redford"", ""Nick Nolte"", ""Emma Thompson"", ""Nick Offerman"", ""Kristen Schaal"", ""Mary Steenburgen""]","[""Robert Redford"", ""Bill Holderman"", ""Chip Diggins""]","[""Ken Kwapis""]"
Race (2016),2011,Documentary,"[""Travis Rice"", ""Nicolas Muller"", ""Mark Landvik"", ""Jake Blauvelt"", ""Pat Moore"", ""David Carrier-Porcheron"", ""Scotty Lago"", ""Eero Niemela"", ""John Jackson"", ""Jeremy Jones""]","[""Red Bull Media House"", ""Brain Farm Digital Cinema""]","[""Curt Morgan""]"
Sound City,2016,Drama,"[""Stephan James"", ""Jason Sudeikis"", ""Jeremy Irons"", ""Carice van Houten"", ""William Hurt""]","[""Jean-Charles Levy"", ""Luc Dayan"", ""Louis-Philippe Rochon"", ""Dominique Seguin"", ""Stephen Hopkins"", ""Kate Garwood"", ""Karsten Brunig"", ""Nicolas Manuel""]","[""Stephen Hopkins""]"
Imperium,2013,Documentary,"[""Neil Young"", ""Tom Petty"", ""Stevie Nicks"", ""Trent Reznor"", ""Rick Rubin"", ""Lars Ulrich""]","[""John Ramsay"", ""James A. Rota"", ""Dave Grohl""]","[""Dave Grohl""]"
A Most Violent Year,2016,Thriller,"[""Daniel Radcliffe"", ""Toni Collette"", ""Burn Gorman"", ""Nestor Carbonell"", ""Sam Trammell""]","[""Barry Brooker"", ""Stan Wertlieb"", ""Jeff Elliott"", ""Eric Gold"", ""Warren T. Goz"", ""Andrew Mann"", ""James Masciello""]","[""Daniel Ragussis""]"
Enemy (2014),2014,Thriller,"[""Oscar Issac"", ""Jessica Chastain"", ""David Oyelowo"", ""Alessandro Nivola"", ""Albert Brooks""]","[""J.C. Chandor"", ""Neal Dodson"", ""Anna Gerb""]","[""J.C. Chandor""]"
The Dressmaker,2014,Thriller,"[""Jake Gyllenhaal"", ""Melanie Laurent"", ""Sarah Gadon"", ""Isabella Rossellini""]","[""Niv Fichman"", ""M.A. Faura"", ""Sari Friedland"", ""Luc Déry""]","[""Denis Villeneuve""]"
Sideways,2016,Comedy,"[""Kate Winslet"", ""Liam Hemsworth"", ""Hugo Weaving"", ""Sarah Snook"", ""Judy Davis"", ""Caroline Goodall""]","[""Sue Maslin""]","[""Jocelyn Moorhouse""]"
American Psycho,2005,Comedy,"[""Paul Giamatti"", ""Thomas Haden Church"", ""Virginia Madsen"", ""Sandra Oh""]","[""Michael London""]","[""Alexander Payne""]"
Whip It,2000,Horror,"[""Christian Bale"", ""Josh Lucas"", ""Chloë Sevigny"", ""Reese Witherspoon"", ""Justin Theroux"", ""Bill Sage"", ""Jared Leto"", ""Willem Dafoe""]","[""Chris Hanley"", ""Christian Halsey Solomon"", ""Edward R. Pressman""]","[""Mary Harron""]"
Garden State,2009,Comedy,"[""Ellen Page"", ""Marcia Gay Harden"", ""Kristen Wiig"", ""Drew Barrymore"", ""Juliette Lewis"", ""Jimmy Fallon"", ""Daniel Stern""]",[],"[""Drew Barrymore""]"
99 Homes,2004,Drama,"[""Zach Braff"", ""Ian Holm"", ""Ron Liebmanr"", ""Method Man"", ""Natalie Portman"", ""Peter Sarsgaard""]","[""Gary Gilbert"", ""Richard Klubeck"", ""Dan Halsted"", ""Pamela Abdy""]","[""Zach Braff""]"
Win Win,2015,Thriller,"[""Andrew Garfield"", ""Michael Shannon"", ""Laura Dern"", ""Tim Guinee"", ""Noah Lomax"", ""Clancy Brown""]","[""Ramin Bahrani"", ""Ashok Amritraj"", ""Kevin Turen"", ""Justin Nappi"", ""Manu Gargi"", ""Ron Curtis"", ""Mohammed Al Turki"", ""Arcadiy Golubovich""]","[""Ramin Bahrani""]"
Meru,2011,Drama,"[""Paul Giamatti"", ""Amy Ryan"", ""Bobby Cannavale"", ""Jeffrey Tambor""]",[],"[""Tom McCarthy""]"
Thank You for Smoking,2015,Documentary,"[""Conrad Anker"", ""Jimmy Chin"", ""Renan Öztürk"", ""Jon Krakauer"", ""Jenni Lowe-Anker""]",[],"[""Jimmy Chin"", ""Elizabeth Chai Vasarhelyi""]"
Europa Report,2006,Comedy,"[""Aaron Eckhart"", ""Maria Bello"", ""Cameron Bright"", ""Adam Brody"", ""Sam Elliott"", ""Katie Holmes"", ""David Koechner"", ""Rob Lowe"", ""William H. Macy"", ""J.K. Simmons"", ""Robert Duvall""]","[""David Sacks""]","[""Jason Reitman""]"
Senna,2013,Sci-Fi & Fantasy,"[""Christian Camargo"", ""Anamaria Marinca"", ""Michael Nyqvist"", ""Daniel Wu"", ""Karolina Wydra"", ""Sharlto Copley"", ""Embeth Davidtz"", ""Dan Fogler"", ""Isiah Whitlock Jr.""]","[""Ben Browning""]","[""Sebastian Cordero""]"
Pan's Labyrinth,2011,Documentary,"[""Ayrton Senna"", ""Alain Prost"", ""Frank Williams"", ""Ron Dennis""]","[""Tim Bevan"", ""Eric Fellner"", ""James Gay-Rees""]","[""Asif Kapadia""]"
Citizenfour,2006,Drama,"[""Sergi López"", ""Maribel Verdú"", ""Ivana Baquero""]",[],"[""Guillermo del Toro""]"
Before We Go,2014,Documentary,"[""Edward Snowden"", ""Glenn Greenwald"", ""William Binney"", ""Jacob Appelbaum"", ""Ewen MacAskill"", ""Jeremy Scahill""]","[""Laura Poitras"", ""Mathilde Bonnefoy"", ""Dirk Wilutzky"", ""Katy Scoggin"", ""Kirsten Johnson"", ""Steven Soderbergh"", ""Jeff Skoll"", ""Diane Weyerman"", ""David Menschel"", ""Tom Quinn"", ""Sheila Nevins""]","[""Laura Poitras""]"
Kill the Messenger,2015,Romance,"[""Chris Evans"", ""Alice Eve""]","[""Chris Evans"", ""Howard Baldwin"", ""Karen Elise Baldwin"", ""William J. Immerman"", ""Mark Kassen"", ""McG"", ""Mary Viola""]","[""Chris Evans""]"
The Rewrite,2014,Drama,"[""Jeremy Renner"", ""Rosemarie DeWitt"", ""Ray Liotta"", ""Tim Blake Nelson"", ""Barry Pepper"", ""Oliver Platt"", ""Michael Sheen"", ""Michael Kenneth Williams"", ""Mary Elizabeth Winstead"", ""Andy Garcia""]","[""Scott Stuber"", ""Naomi Despres"", ""Jeremy Renner""]","[""Michael Cuesta""]"
127 Hours,2015,Romance,"[""Hugh Grant"", ""Marisa Tomei"", ""Bella Heathcote"", ""J.K. Simmons"", ""Chris Elliot"", ""Allison Janney""]","[""Liz Glotzer"", ""Martin Shafer""]","[""Marc Lawrence""]"
Little Miss Sunshine,2011,Drama,"[""James Franco"", ""Amber Tamblyn"", ""Kate Mara""]",[],"[""Danny Boyle""]"
Blood Father,2006,Comedy,"[""Greg Kinnear"", ""Toni Collette"", ""Steve Carell"", ""Paul Dano"", ""Abigail Breslin"", ""Alan Arkin""]","[""Marc Turtletaub"", ""Ron Yerxa"", ""Peter Saraf"", ""Albert Berger"", ""David T. Friendly""]","[""Jonathan Dayton"", ""Valerie Faris""]"
'71,2016,Action & Adventure,"[""Mel Gibson"", ""William H. Macy"", ""Erin Moriarty"", ""Michael Parks"", ""Diego Luna""]","[""Chris Briggs"", ""Pascal Caucheteux""]","[""Jean-François Richet""]"
Captain Fantastic,2015,Action & Adventure,"[""Jack O'Connell"", ""Sean Harris""]","[""Angus Lamont"", ""Robin Gutch""]","[""Yann Demange""]"
Bachelorette,2016,Drama,"[""Viggo Mortensen"", ""Frank Langella"", ""Kathryn Hahn"", ""Steve Zahn""]","[""Shivani Rawat"", ""Monica Levinson"", ""Lynette Howell Taylor"", ""Jamie Patricof""]","[""Matt Ross""]"
The Autopsy of Jane Doe,2012,Comedy,"[""Kirsten Dunst"", ""Isla Fisher"", ""Lizzy Caplan"", ""Rebel Wilson"", ""James Marsden"", ""Adam Scott"", ""Andrew Rannells"", ""Hayes MacArthur"", ""Kyle Bornheimer""]","[""Jessica Elbaum"", ""Will Ferrell"", ""Adam McKay"", ""Brice Dal Farra"", ""Claude Dal Farra"", ""Lauren Munsch""]","[""Leslye Headland""]"
Happy,2016,Thriller,"[""Emile Hirsch"", ""Brian Cox"", ""Olwen Kelly"", ""Michael McElhatton"", ""Ophelia Lovibond""]","[""Ben Pugh"", ""Fred Berger"", ""Rory Aitken"", ""Eric Garcia""]","[""André Øvredal""]"
I'll See You In My Dreams (2015),2011,Documentary,"[""Ed Diener"", ""Richard Davidson"", ""Sonja Lyubomirsky"", ""Michael Pritchard"", ""Dalai Lama"", ""Daniel Gilbert""]","[""Eiji Han Shimizu"", ""Frances Reid""]","[""Roko Belic""]"
The Captive,2015,Comedy,"[""Blythe Danner"", ""Martin Starr"", ""June Squibb"", ""Rhea Perlman"", ""Mary Kay Place"", ""Malin Akerman"", ""Sam Elliott""]","[""Rebecca Green"", ""Laura D. Smith"", ""Brett Haley""]","[""Brett Haley""]"
Mr. Right (2016),2014,Thriller,"[""Ryan Reynolds"", ""Scott Speedman"", ""Rosario Dawson"", ""Mireille Enos"", ""Kevin Durand""]","[""Atom Egoyan"", ""Stephen Traynor"", ""Simone Urdl"", ""Jennifer Weiss""]","[""Atom Egoyan""]"
Headhunters,2016,Comedy,"[""Sam Rockwell"", ""Anna Kendrick"", ""Tim Roth"", ""James Ransone"", ""Anson Mount"", ""Michael Eklund"", ""RZA""]","[""Michael A. Helfant"", ""Bradley Gallo"", ""Rick Jacobs"", ""Lawrence Mattis""]","[""Paco Cabezas""]"
