"",,2015,"{""itunes""=>[""1029057422""]}",Thriller,"[""Kamal Haasan"", ""Gautami"", ""Asha Sharath"", ""Niveda Thomas"", ""Kalabhavan Mani"", ""Esther"", ""Anant Mahadevan""]","[""Suresh Balaje"", ""George Pius"", ""Rajkumar Sethupathi"", ""Sripriya""]","[""Jeethu Joseph""]"
"",,2007,"{""itunes""=>[""794878132""]}",Regional Indian,"[""Vijay"", ""Asin Thottumkal"", ""Prakash Raj"", ""Napoleon"", ""Nassar"", ""Vadivelu"", ""Anand Raj"", ""Mukesh Tiwari"", ""Sriman"", ""Sriranjani"", ""Vincent Ashokan"", ""Subbaraju"", """"]","[""S. Ramesh Babu""]","[""Prabhu Deva""]"
"",,2014,"{""itunes""=>[""945264168""]}",Drama,"[""Manju Warrier"", ""Kunchacko Boban"", ""Amritha Anil"", ""Kanika"", ""Siddhartha Basu""]","[""Listin Stephen""]","[""Rosshan Andrrews""]"
"",,2014,"{""itunes""=>[""917954427""]}",Regional Indian,"[""Anushka Shetty"", ""Suman"", ""Visu"", ""Milind Soman"", ""Santhanam"", ""Karthi""]","[""K. E. Gnanavel Raja""]","[""Suraaj""]"
"",,2014,"{""itunes""=>[""1001071716""]}",Regional Indian,"[""Sharwanand"", ""Seerat Kapoor"", ""Sampath Raj"", ""Adivi Sesh"", ""Jayaprakash""]","[""Uppalapati Pramod"", ""Vamsi Krishna Reddy""]","[""Sujeeth""]"
"",,2015,"{""itunes""=>[""1108987580""]}",Regional Indian,"[""Dhanush"", ""Sonam Kapoor"", ""Swara Bhaskar"", ""Abhay Deol"", ""Mohammed Zeeshan Ayyub""]",[],"[""Aanand L. Rai""]"
"",,2016,"{""itunes""=>[""1093228904""]}",Action & Adventure,"[""Madhavan"", ""Ritika Singh"", ""Mumtaz Sorcar"", ""Nasser"", ""Zakir Hussain"", ""Kaali Venkat""]","[""S. Sashikanth"", ""Madhavan"", ""C.V. Kumar"", ""Rajkumar Hirani""]","[""Sudha Kongara""]"
"",,2014,"{""itunes""=>[""917514340""]}",Regional Indian,"[""Ajith Kumar"", ""Sudhanshu Pandey"", ""Vidyut Jamwal"", ""Ilavarasu"", ""Parvathy Omanakuttan"", ""Bruna Abdullah"", ""Rahman"", ""Sricharan"", ""Krishna Kumar""]","[""Sunir Kheterpal"", ""Suresh Balaje"", ""George Pius""]","[""Chakri Toleti""]"
"",,2013,"{""itunes""=>[""897078574""]}",Regional Indian,"[""Karthi"", ""Hansika Motwani"", ""Premgi Amaren"", ""Ramki"", ""Mandy Takhar"", ""Nasser"", ""Sampath Raj"", ""V. Jayaprakash"", ""Nitin Sathya"", ""Madhumitha"", ""Shanmuga Sundharam""]","[""K. E. Gnanavel Raja""]","[""Venkat Prabhu""]"
"",,2014,"{""itunes""=>[""973294738""]}",Regional Indian,"[""Manoj Kumar Manchu"", ""Jagapathibabu"", ""Rakul Preet Singh"", ""Sunny Leone""]","[""Vishnu Manchu""]","[""G. Nageswara Reddy""]"
"",,2013,"{""itunes""=>[""939475608""]}",Regional Indian,"[""Fahadh Faasil"", ""Indrajith Sukumaran"", ""Swathi Reddy"", ""Kalabhavan Mani"", ""Joy Mathew"", ""Makarand Deshpande"", ""Sunil Sukhada"", ""Nandu"", ""Rachana Narayanan Kutty"", ""Natasha Sehgal"", """", """", """"]","[""Fareed Khan""]","[""Lijo Jose Pellissery""]"
"",,2013,"{""itunes""=>[""940953187""]}",Regional Indian,"[""Aadhi"", ""Lakshmi Manchu"", ""Sundeep Kishan"", ""Taapsee Pannu""]","[""Lakshmi Manchu""]","[""Kumar Nagendra""]"
"",,2012,"{""itunes""=>[""1004811252""]}",Regional Indian,"[""Aarya"", ""R Madhavan"", ""Sameera Reddy"", ""Amala Paul"", ""Ashutosh Rana"", ""Sreejith Ravi"", ""Muthukumar"", ""Thambi Ramayya"", ""Rajeev Ravindranathan""]","[""N. Subash Chandrabose"", ""Ronnie Screwvala""]","[""N. Linguswamy""]"
"",,2015,"{""itunes""=>[""969721046""]}",Regional Indian,"[""Prakash Raj"", ""Sneha"", ""Tejus"", ""Samyuktha Hornad"", ""Aishwarya""]","[""Prakash Raj""]","[""Prakash Raj""]"
"",,2014,"{""itunes""=>[""948930186""]}",Regional Indian,"[""Divyang Thakkar"", ""Pratik Gandhi"", ""Kavin Dave"", ""Darshan Jariwala"", ""Manoj Joshi"", ""Samvedna Suwalka"", ""Amit Mistry"", ""Aarti Patel""]","[""Nayan Jain""]","[""Abhishek Jain""]"
"",,2015,"{""itunes""=>[""950401680""]}",Regional Indian,"[""Rii Sen"", ""Ayushman Mitra"", ""Murari Mukherjee"", ""Papia Ghoshal"", ""Rwik""]","[""Putul Mahmood""]","[""Amitabh Chakraborty""]"
"",,2014,"{""itunes""=>[""923021516""]}",Regional Indian,"[""Ajith Kumar"", ""Arjun"", ""Jayaprakash"", ""Vaibhav"", ""Trisha"", ""Aravind Akash"", ""Subbu Panchu""]","[""Dhayanidhi Alagiri"", ""Vivek Rathinavel""]","[""Venkat Prabhu""]"
"",,2015,"{""itunes""=>[""968510643""]}",Regional Indian,"[""Amrinder Gill"", ""Harish Verma"", ""Sumit Sandhu"", ""Gurpreet Ghuggi"", ""Shruti Sodhi"", ""Isha Rikhi"", ""Dakshita Kumaria"", ""Shivani Saini""]","[""Pammi Baweja""]","[""Amarpreet G S Chabbra""]"
"",,2014,"{""itunes""=>[""920182724""]}",Regional Indian,"[""Nithin"", ""Nithya Menon"", ""Isha Talwar"", ""Ali"", ""Madhunandan""]","[""N. Sudhacar Reddy""]","[""Vijay Kumar Konda""]"
"",,2015,"{""itunes""=>[""1004329413""]}",Regional Indian,"[""B.N. Sharma"", ""Binnu Dhillon"", ""Poonam Rajput"", ""Isha Rikhi"", ""Vipul Roy"", ""Harish Verma""]","[""NSP Productions"", ""UVI Filmz""]","[""Saket Behl""]"
"",Average Rating: 5.9/10,2014,"{""itunes""=>[""972307582""]}",Regional Indian,"[""Nandamuri Balakrishna"", ""Jagapathi Babu"", ""Radhika Apte"", ""Sonal Chauhan"", ""Brahmanandam"", ""Suman"", ""Jaya Prakash Reddy"", ""Brahmaji"", ""Shekar""]","[""Gopichand Achanta"", ""Ram Achanta"", ""Anil Sunkara""]","[""Boyapati Srinu""]"
"",,2015,"{""itunes""=>[""1094125038""]}",Regional Indian,"[""Gippy Grewal"", ""Kainaat Arora"", ""Rahul Nath"", ""Jaggy Singh"", ""Gurfateh Singh Grewal""]","[""Nitin Talwar"", ""Sippy Grewal""]","[""Baljit Singh Deo""]"
"",,2015,"{""itunes""=>[""967507004""]}",Regional Indian,"[""Harbhajan Mann"", ""Sarbjit Cheema"", ""Mehreen Kaleka"", ""Ashish Duggal"", ""Anuj Sachdeva"", ""Sonia Mann""]","[""Harbhajan Mann"", ""Babu Singh Maan""]","[""Amitoj Maan""]"
"",,2015,"{""itunes""=>[""1068404984""]}",Thriller,"[""Kamal Haasan"", ""Trisha"", ""Prakash Raj"", ""Asha Sharath"", ""Kishore"", ""Sampath Raj"", ""Madhu Shalini"", ""Yugi Sethu"", ""Jagan""]","[""Kamal Haasan"", ""S. Chandrahasan""]","[""Rajesh M Selva""]"
"",,2009,"{""itunes""=>[""590688890""]}",Regional Indian,"[""Sachin Khedekar"", ""Mahesh Manjrekar""]","[""Sanjay Chhabria"", ""Ashwami Manjrekar""]","[""Santosh Manjrekar""]"
"",,2010,"{""itunes""=>[""1050329085""]}",Regional Indian,"[""Nandu Madhav"", ""Vibhavari Deshpande"", ""Hrishikesh Joshi"", ""Ketan Karande"", ""Atharva Karve"", ""Mohit Gokhale"", ""Sandeep Mehta"", ""Uday Lagoo"", ""Shrirang Godbole"", ""Dharmakirti Sumant"", ""Lee Macsween""]","[""Paresh Mokashi"", ""Ronnie Screwvala"", ""Smiti Kanodia""]","[""Paresh Mokashi""]"
"",,2015,"{""itunes""=>[""965498406""]}",Regional Indian,"[""Raghava Lawrence"", ""Raai Laxmi"", ""R. Sarath Kumar"", ""Babu Antony""]","[""N. Radha""]","[""Raghava Lawrence""]"
"",,2015,"{""itunes""=>[""1149797390""]}",Regional Indian,"[""Jimmy Sheirgill"", ""Mahie Gill"", ""Simar Gill"", ""Oshin Sai"", ""Guggu Gill"", ""Mukul Dev"", ""Kuljinder Singh Sidhu"", ""Prince KJ Singh"", ""Hobby Dhaliwal""]","[""P.P. Saini"", ""K.S. Saini"", ""Vivek Ohri"", ""R.S. Gill""]","[""Navaniat Singh""]"
"",,2015,"{""itunes""=>[""1040224599""]}",Regional Indian,"[""Vijay Sethupathi"", ""Ramesh Thilak"", ""Aaru Bala"", ""Aashritha"", ""Karunakaran"", ""Vishalini""]","[""Vijay Sethupathi"", ""B. Ganesh""]","[""Biju Viswanath""]"
"",,2012,"{""itunes""=>[""915766092""]}",Regional Indian,"[""Vijay Antony"", ""Siddharth Venugopal"", ""Rupa Manjari"", ""Anuya Bhagwat"", ""Vijay Victor"", ""Vibha Natarajan"", ""Pramod"", ""Charmila""]","[""Fathima Vijay Antony""]","[""Jeeva Shankar""]"
"",,2015,"{""itunes""=>[""1042156304""]}",Regional Indian,"[""N. Santhanam"", ""Ashna Zaveri"", ""Akhila Kishore"", ""Thambi Ramayya"", ""Aadukalam Naren""]","[""Santhanam""]","[""Muruganand""]"
"",,2012,"{""itunes""=>[""910901068""]}",Regional Indian,"[""Dinesh"", ""Nandita"", ""Iyshwarya Rajesh"", ""Sophia"", ""Shalini"", ""Mahendran"", ""Kalaiyarasan""]","[""C. V. Kumar""]","[""Pa. Ranjith""]"
"",,2014,"{""itunes""=>[""896175522""]}",Regional Indian,"[""Prasanna"", ""Vimal"", ""Ananya"", ""Iniya"", ""Oviya"", ""Soori"", ""Thambi Ramiah"", ""Premkumar"", ""Swarnamalya""]","[""Radhika Sarathkumar"", ""Listin Stephen""]","[""G. Marimuthu""]"
"",,2013,"{""itunes""=>[""918048123""]}",Regional Indian,"[""Ram"", ""Baby Sadhana Venkatesh"", ""Shelly Kishore"", ""Rohini"", ""Padmapriya"", ""Lizzy"", ""Poo Ramu"", ""Baby Sanjana"", ""Master Adithya""]","[""Gautham Menon"", ""Reshma Ghatala"", ""Venkat Somasundaram""]","[""Ram""]"
"",,2013,"{""itunes""=>[""935353535""]}",Regional Indian,"[""Aarya Babbar"", ""Sameksha Singh"", ""Gurpreet Ghuggi"", ""Binnu Dhillon"", ""Jaswinder Bhalla"", ""B. N. Sharma"", ""Veena Malik""]","[""Harpreet Singh Lalli"", ""Manmohan Singh Jandu"", ""Harveen Singh"", ""Jasbir Singh Bhamra""]","[""Ksshitij Chaudhary""]"
"",,2014,"{""itunes""=>[""957973493""]}",Regional Indian,"[""Dinesh"", ""Rajesh"", ""Bala Saravanan"", ""Vijay Sethupathi""]","[""J. Selvakumar""]","[""Caarthick Raju""]"
"",,2016,"{""itunes""=>[""1169757943""]}",Regional Indian,"[""Kulraj Randhawa"", ""S. Dally Daljit"", ""Seema Kaushal"", ""Ashish Duggal"", ""Nirmal Rishi"", ""Karan Tiwana"", ""Gurleen Sandhu"", ""Aman Sutdhar"", ""Rajeev Mahta"", ""Rajeev Mehra"", ""Raman Dagga"", ""Suleman""]","[""Inder Bhandaal"", ""Sumeet Singh""]","[""Jaivi Dhanda""]"
"",,2014,"{""itunes""=>[""964603384""]}",Regional Indian,"[""Nikhil Siddharth"", ""Swathi Reddy""]","[""Venkata Srinivas Boggaram""]","[""Chandoo Mondeti""]"
"",,2015,"{""itunes""=>[""1089811195""]}",Regional Indian,"[""Vishal"", ""Kajal Aggarwal"", ""P. Samuthirakkani"", ""Soori"", ""Aishwarya Dutta"", ""Anandaraj"", ""Jayaprakash"", ""R.K.""]","[""S. Madhan""]","[""Suseenthiran""]"
"",,2014,"{""itunes""=>[""924682878""]}",Regional Indian,"[""Santhanam"", ""VTV Ganesh"", ""Ashna Zaveri"", ""Nagineedu"", ""Senthil Kumar"", ""Ravi Prakash"", ""Sugunthan""]","[""Prasad V. Potluri""]","[""Srinath""]"
"",,2014,"{""itunes""=>[""915748814""]}",Regional Indian,"[""Shiva"", ""Priya Anand"", ""Santhanam"", ""Rahul Ravindran"", ""Urvashi"", ""Renuka"", ""Nassar""]","[""Udhayanidhi Stalin""]","[""Kiruthiga Udhayanidhi""]"
"",,2014,"{""itunes""=>[""972399661""]}",Regional Indian,"[""Sibi Sathyaraj"", ""Idoh"", ""Arundathi""]","[""Sathyaraj"", ""Maheswari Sathyaraj""]","[""Shakti Soundar Rajan""]"
"",,2014,"{""itunes""=>[""1099143296""]}",Regional Indian,"[""Siddharth"", ""Lakshmi Menon"", ""Bobby Simha"", ""Nasser""]","[""Kathiresan S""]","[""Karthik Subbaraj""]"
"",,2016,"{""itunes""=>[""1163895190""]}",Regional Indian,"[""Ranjha Vikram Singh"", ""Sonia Mann"", ""Guggu Gill"", ""Yograj Singh"", ""Sardar Sohi"", ""Hobby Dhaliwal"", ""Jimmy Sharma"", ""Sapna Bassi"", ""Lakha Lakhwinder Singh"", ""Sandeep Kaur"", """", """", """", """"]","[""Vikram Singh"", ""Amanpreet Singh Sodhi"", ""Shirin Morani Singh""]","[""Simranjit Singh Hundal""]"
"",,2015,"{""itunes""=>[""1012240931""]}",Regional Indian,"[""Udhayanidhi Stalin"", ""Nayantara"", ""Santhanam"", ""Karunakaran"", ""Sherin"", ""Manobala"", ""Rajendran"", ""Raja Simman""]","[""Udhayanidhi Stalin""]","[""Jagadish""]"
"",,2015,"{""itunes""=>[""997569755""]}",Regional Indian,"[""Prithviraj Sukumaran"", ""Javed Jaffrey""]","[""O G Sunil""]","[""Major Ravi""]"
"",,2014,"{""itunes""=>[""944713758""]}",Regional Indian,"[""Sundar C."", ""Vinay"", ""Santhanam"", ""Hansika Motwani"", ""Srinivasa Rao Kota"", ""Andrea Jeremiah""]","[""D. Dinesh Karthik B.E.""]","[""Sundar C.""]"
"",,2015,"{""itunes""=>[""1013167334""]}",Regional Indian,"[""Aarya"", ""Jai"", ""Nayanthara"", ""Nazriya Nazim"", ""Santhanam"", ""Satyaraj"", ""Sathyan""]","[""A.R. Murugadoss""]","[""Atlee""]"
"",,2015,"{""itunes""=>[""1037505608""]}",Regional Indian,"[""Karthi"", ""Lakshmi Menon"", ""Rajkiran"", ""Super Subbarayan"", ""Thambi Ramaiah"", ""Karunas"", ""Kovai Sarala"", ""G. Gnanasambandam""]","[""K. E. Gnanavel Raja"", ""S. R. Prakashbabu"", ""S. R. Prabhu""]","[""M. Muthaiah""]"
"",,2013,"{""itunes""=>[""922843732""]}",Regional Indian,"[""Kunchacko Boban"", ""Biju Menon"", ""Niveda Thomas"", ""Lalu Alex"", ""TG Ravi"", ""Vijayaraghavan"", ""Nelson Sooranad""]","[""Bijoy Chandran"", ""Arun Ghosh""]","[""Boban Samuel""]"
"",,2016,"{""itunes""=>[""1191616036""]}",Regional Indian,"[""Gippy Grewal"", ""Gurpreet Ghuggi"", ""Geeta Basra"", ""Karamjit Anmol"", ""Smeep Kang""]","[""Ravneet Grewal"", ""Pushpinder Happy"", ""Parminder Singh"", ""Muskaan Grewal""]","[""Smeep Kang""]"
"",,2014,"{""itunes""=>[""918250734""]}",Regional Indian,"[""Aadhi"", ""Pasupathy"", ""Dhansika"", ""Archana Jose"", ""Karikaalan"", ""Thirumurugan"", ""Vijayachander"", ""Bharath"", ""Shweta Menon"", ""Anjali"", ""Sruthi Prakash""]","[""T. Siva"", ""S. Madhan""]","[""G. Vasanta Balan""]"
"",,2012,"{""itunes""=>[""929368708""]}",Regional Indian,"[""Bala"", ""Dhruv"", ""Narain"", ""Aishwarya Devan"", ""Tini Tom"", ""Sasi Kalinga"", ""Thalaivasal Vijay"", ""Krishna"", ""Riyaz Khan"", ""Sreejith Ravi""]","[""Bala""]","[""Bala""]"
"",,2015,"{""itunes""=>[""1027845537""]}",Regional Indian,"[""Veera"", ""Regina Cassandra"", ""Pattiyal K. Shekar"", ""Darbuka Siva""]",[],"[""A.G. Amid""]"
"",,2014,"{""itunes""=>[""968583934""]}",Regional Indian,"[""Roshan Prince"", ""Jassi Gill"", ""Simran Kaur Mundi""]","[""Pawan Gill"", ""Aman Gill"", ""Arun Mehra""]","[""Navinder Kirpal Singh""]"
"",,2014,"{""itunes""=>[""929472268""]}",Regional Indian,"[""Siddharth"", ""Ashrita Shetty"", ""Kay Kay Menon"", ""Avinash"", ""Karthik Sabesh"", ""Surekha Vani""]","[""Dhayanidhi Alagiri""]","[""Manimaran""]"
"",,2012,"{""itunes""=>[""920316791""]}",Regional Indian,"[""Sivakarthikeyan"", ""Aathmiya"", ""Ilavarasu"", ""Singampuli"", ""Soori"", ""Srinath"", ""Ravi Mariya""]","[""Ezhil"", ""Ambeth Kumar"", ""Ranjeev Menon""]","[""Ezhil""]"
"",,2009,"{""itunes""=>[""650746535""]}",Regional Indian,"[""Girish Kulkarni"", ""Sonali Kulkarni"", ""Jyoti Subash"", ""Veena Jamkar"", ""Aman Attar"", ""Mukund Vasule"", ""Madhukar Dhore"", ""Amit Patil""]","[""Prashant Pethe""]","[""Satish Manvar""]"
"",,2007,"{""itunes""=>[""805512820""]}",Regional Indian,"[""Jai"", ""Siva"", ""Vijayalakshmi"", ""Premji Amaran"", ""Aravind Akash"", ""Nithin Sathya"", ""Vijay Vasanth"", ""Ajay Raj"", ""Prasanna"", ""Ranjith"", ""Arun"", ""Karthik"", """", """", """", """"]","[""S.P.B. Charan"", ""J. K. Saravana""]","[""Venkat Prabhu""]"
"",,2014,"{""itunes""=>[""969815179""]}",Regional Indian,"[""Nivin Pauly"", ""Anoop Menon"", ""Jacob Gregory"", ""Nikki Galrani"", ""Joy Mathew""]","[""T R Shamsudheen""]","[""Abrid Shine""]"
"",,2014,"{""itunes""=>[""911601017""]}",Regional Indian,"[""T.R. Silambarasan"", ""Santhanam"", ""VTV Ganesh"", ""Meera Jasmine"", ""Mayilsamy"", ""K S Ravikumar"", ""R. Pandiarajan"", ""Swarnamalya""]","[""VTV Ganesh""]","[""V. Selva""]"
"",,2015,"{""itunes""=>[""965038191""]}",Regional Indian,"[""Dharmendra"", ""Gippy Grewal"", ""Minissha Lamba"", ""Poonam Dhillon""]","[""Subhash Ghai""]","[""Smeep Kang""]"
"",,2013,"{""itunes""=>[""886112207""]}",Regional Indian,"[""Sudeep"", ""Jagapati Babu"", ""Bhavana"", ""Parul Yadav"", ""Tulip Joshi"", ""Nassar"", ""Ashish Vidyarthi"", ""P. Ravi Shankar"", ""Pradeep Rawat""]","[""Uday K Mehta""]","[""Shashank""]"
"",,2015,"{""itunes""=>[""994616772""]}",Regional Indian,"[""Sivakarthikeyan"", ""Sridivya"", ""Prabhu"", ""Vijay Raaz"", ""Manobala"", ""Mayilsamy"", ""Imman Annachi""]","[""Dhanush""]","[""R.S.Durai Senthilkumar""]"
"",,2015,"{""itunes""=>[""969660211""]}",Regional Indian,"[""Neeru Bajwa"", ""Binnu Dhillon"", ""Aarya Babbar"", ""Roshan Prince"", ""B.N. Sharma"", ""Karamjit Anmol""]","[""Satish Katyal"", ""Sandeep Bhalla""]","[""Pankaj Batra""]"
"",,2011,"{""itunes""=>[""670524604""]}",Regional Indian,"[""Girish Kulkarni"", ""Nana Patekar"", ""Dilip Prabhavalkar""]","[""Abhijeet Gholap""]","[""Umesh Kulkarni""]"
"",,2017,"{""itunes""=>[""1227483782""]}",Regional Indian,"[""Gurpreet Ghuggi"", ""Vikram Singh Ranjha"", ""Happy Raikoti"", ""Sardar Sohi"", ""Harsharan Singh""]","[""Color 9 Entertainment""]","[""Amitoj Mann""]"
"",,2015,"{""itunes""=>[""1042743048""]}",Regional Indian,"[""Jayam Ravi"", ""Trisha"", ""Anjali"", ""Prabhu"", ""Vivek"", ""Soori"", ""Radha Ravi""]","[""K. Muralidharan"", ""V. Swaminathan"", ""T. S. Rangarajan""]","[""Suraaj""]"
"",,2013,"{""itunes""=>[""939297950""]}",Regional Indian,"[""Innocent"", ""Jayasurya"", ""Nyla Usha"", ""Aju Varghese"", ""Sunil Sukhada"", ""Sreejith Ravi""]","[""Jayasurya"", ""Ranjith Sankar""]","[""Ranjith Sankar""]"
"",,2014,"{""itunes""=>[""1042769759""]}",Regional Indian,"[""Allari Naresh"", ""Isha Chawla"", ""Swathi Dixit"", ""Posani Krishna Murali""]","[""Ambika Raju""]","[""E Satti Babu""]"
"",,2014,"{""itunes""=>[""944090907""]}",Regional Indian,"[""Dileep"", ""Namitha""]","[""R B Choudary""]","[""Sudheesh Sankar""]"
"",,2014,"{""itunes""=>[""952440204""]}",Regional Indian,"[""Mammootty"", ""Aparna Gopinath""]","[""Renjith""]","[""Venu""]"
"",Average Rating: 7.0/10,2015,"{""itunes""=>[""1141656721""]}",Bollywood,"[""Prabhas"", ""Rana Daggubati"", ""Anushka Shetty"", ""Tamannaah"", ""Ramya Krishnan"", ""Sathyaraj""]","[""Prasad Devineni"", ""Shobu Yarlagadda""]","[""S. S. Rajamouli""]"
"",,2014,"{""itunes""=>[""951218572""]}",Regional Indian,"[""Mammootty"", ""Raai Laxmi""]","[""M.K. Nassar"", ""Stanly C.S.""]","[""Ajai Vasudev""]"
"",,2012,"{""itunes""=>[""971942814""]}",Regional Indian,"[""M. Sasikumar"", ""Lakshmi Menon"", ""Vijay Sethupathi"", ""Appukutty"", ""Soori"", ""Prabhakar"", ""Narein"", ""Sounthara Raja"", ""Sujatha"", ""Thennavan"", ""Tulasi"", ""Neethu Neelambaran""]","[""M. Sasikumar""]","[""S.R. Prabhakaran""]"
"",,2015,"{""itunes""=>[""1012044113""]}",Comedy,"[""Vishnu Vishal"", ""Nandita"", ""Kaali Venkat"", ""Ramdoss"", ""Anand Raj""]","[""C.V. Kumar""]","[""Ram""]"
"",,2014,"{""itunes""=>[""950380500""]}",Regional Indian,"[""Asif Ali"", ""Shine Tom Chacko"", ""Biju Menon"", ""Malavika Nair""]","[""Sagar Shereef"", ""Kartha Seagulf""]","[""Sunil Karyattukara""]"
"",,2014,"{""itunes""=>[""935869393""]}",Regional Indian,"[""Shiva"", ""Santhanam"", ""Dhansika"", ""Sandhya"", ""Ilavarasu"", ""Srinivasan"", ""Devadarshini"", ""Rekha""]","[""MS Murugaraj""]","[""I. Rajasekaran""]"
"",,2015,"{""itunes""=>[""1045841283""]}",Regional Indian,"[""Suriya"", ""Nayantara"", ""Pranitha"", ""Premgi Amaren"", ""Parthiban"", ""Riyaz Khan"", ""Samuthirakani"", ""Sharath Lohitashwa"", ""Subbu Panchu"", ""Jayaprakash"", ""Vinoth"", ""Karunas"", """"]","[""K. E. Gnanavel Raja""]","[""Venkat Prabhu""]"
"",,2015,"{""itunes""=>[""1028552462""]}",Regional Indian,"[""Suriya"", ""Nayantara"", ""Pranitha"", ""Premgi Amaren"", ""Parthiban"", ""Samuthirakani""]","[""K. E. Gnanavel Raja""]","[""Venkat Prabhu""]"
"",,2016,"{""itunes""=>[""1178162080""]}",Regional Indian,"[""Sippy Gill"", ""Ihana Dhillon"", ""Yograj Singh"", ""Yashpal Sharma"", ""Deedar Gill"", ""Rahul Jugraj"", ""Virender Nath Lubana"", ""Aneeta"", ""Gurinder Makna"", ""Vikrant"", ""Jaideep Jadav"", """"]","[""Rajesh Maria"", ""Gurfateh Nirwan"", ""Sagoon Wagh"", ""Joginder Singh Gill"", ""Jagmohan Nanda"", ""Bobby Bajaj""]","[""Sartaj Singh Pannu""]"
"",,2015,"{""itunes""=>[""1127106530""]}",Regional Indian,"[""Raghava Lawrence"", ""Taapsee Pannu"", ""Nithya Menon"", ""Kovai Sarala"", ""Renuka"", ""V. Jayaprakash"", ""Rajendran"", ""Sriman""]","[""Bellamkonda Suresh""]","[""Raghava Lawrence""]"
"",,2014,"{""itunes""=>[""1087253272""]}",Regional Indian,"[""Karthi"", ""Catherine Tresa"", ""Kalaiyarasan"", ""Jayabalan""]","[""Vinayak""]","[""Pa.Ranjith""]"
"",,2014,"{""itunes""=>[""955675615""]}",Regional Indian,"[""Puneeth Rajkumar"", ""Trisha Krishnan"", ""Shivaji Prabhu"", ""Kelly Dorji""]","[""Ram Achanta"", ""Gopichand Achanta"", ""Anil Sunkara""]","[""K. Madesh""]"
"",,2014,"{""itunes""=>[""1089084168""]}",Regional Indian,"[""Rahul Bose"", ""Nusrat Jahan"", ""Rituparna Sengupta"", ""Priya Karfa""]","[""Rhitobrata Bhattacharya""]","[""Rhitobrata Bhattacharya""]"
"",,2014,"{""itunes""=>[""879798872""]}",Regional Indian,"[""Sasi Kumar"", ""Lavanya Tripathi"", ""Naveen Chandra"", ""Gnanasambandam"", ""Vanitha Krishnachandran""]","[""Anto Joseph""]","[""Socrates"", ""K. Manju""]"
"",,2015,"{""itunes""=>[""1127104187""]}",Regional Indian,"[""Raghava Lawrence"", ""Taapsee Pannu"", ""Nithya Menon"", ""Kovai Sarala"", ""Renuka"", ""V. Jayaprakash"", ""Rajendran"", ""Suhasini"", ""Sriman"", ""Mayilsamy"", ""Manobala"", ""Jangiri Madhumitha"", """", """", """", """"]","[""Raghavendra Productions""]","[""Lawrence Raghavendra""]"
"",,2015,"{""itunes""=>[""1029110489""]}",Action & Adventure,"[""Karthi"", ""Lakshmi Menon"", ""Rajkiran"", ""Karunas""]","[""K. E. Gnanavel Raja"", ""S.R. Prakash Babu"", ""SR Prabhu""]","[""M. Muthaiah""]"
"",,2013,"{""itunes""=>[""872992083""]}",Regional Indian,"[""M. Sasikumar"", ""Lakshmi Menon"", ""Saranya Ponvannan"", ""Murugadass""]","[""S. Muruganandam"", ""N. Puranna""]","[""M. Muthaiah""]"
"",,2015,"{""itunes""=>[""1028581502""]}",Horror,"[""Arulnithi"", ""Ramesh Thilak"", ""Sanath"", ""Abhishek George"", ""Antti Jaaskelainen"", ""M.S. Baskar""]","[""M.K. Tamilarasu""]","[""R. Ajay Gnanamuthu""]"
"",,2014,"{""itunes""=>[""1003783854""]}",Regional Indian,"[""Shweta Menon"", ""bhama"", ""Meghana Raj"", ""Ananya"", ""Haritha Parokod""]","[""Royson Vellara""]","[""Rakesh Gopan""]"
"",,2012,"{""itunes""=>[""952897646""]}",Regional Indian,"[""LAL"", ""Mallika"", ""Aasif Ali"", ""Shwetha Menon"", ""Bhavana"", ""Jagadeesh""]","[""P.N Venugopal""]","[""Madhupal""]"
"",Average Rating: 6.3/10,2015,"{""itunes""=>[""1012055729""]}",Horror,"[""G. V. Prakash Kumar"", ""Nikki Galrani"", ""Bala Saravanan"", ""Karunas"", ""Rajendran"", ""Kalaiarasan"", ""Srushti Dange""]","[""Allu Aravind"", ""K.E. Gnanavel Raja""]","[""Sam Anton""]"
"",,2014,"{""itunes""=>[""963940383""]}",Regional Indian,"[""Indrajith Sukumaran"", ""Murali Gopy"", ""Remya Nambeesan"", ""Lena"", ""Hareesh Peradi"", ""Anushri"", ""Sethulakshmi""]","[""M. Renjith""]","[""Arun Kumar Aravind""]"
"",,2016,"{""itunes""=>[""1160043369""]}",Regional Indian,"[""Harbhajan Mann"", ""Gurpreet Ghuggi"", ""Kashish Singh"", ""Rahul Singh"", ""Dev Singh Gill"", ""Naginder Gakhar"", ""Inder Bajwa"", ""Sandeep Kaur""]","[""Sumeet Singh""]","[""Vipin Parashar""]"
"",,2016,"{""itunes""=>[""1125100589""]}",Regional Indian,"[""Udhayanidhi Stalin"", ""Prakash Raj"", ""Hansika Motwani"", ""Suraj"", ""Aishwarya Rajesh"", ""Radha Ravi"", ""Vivek""]","[""Udhayanidhi Stalin""]","[""I. Ahmed""]"
"",,2014,"{""itunes""=>[""976898922""]}",Regional Indian,"[""Mammootty"", ""Caroline Bech"", ""Tini Tom"", ""P. Balachandran"", ""Vinay Fort""]","[""Haneef Mohammed""]","[""Salam Bappu""]"
